mold_id,shape,type,application,length_mm,width_mm,height_thickness_mm,diameter_mm,wall_thickness_mm,volume_liters,surface_area_mm2,cavity_count,injection_points,typical_material,typical_density_kgm3,cycle_time_estimate_s,notes
MOLD-CYL-00480,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,600,200,30,9.613,439823.0,1,1,Ecofoam XHD RC,40,69.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00481,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,600,200,40,12.064,439823.0,1,1,Ecofoam XHD RC,40,75.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00482,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,600,200,50,14.137,439823.0,1,1,Ecofoam XHD RC,40,80.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00483,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,800,200,20,9.048,565487.0,1,1,Ecofoam XHD RC,40,68.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00484,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,800,200,30,12.818,565487.0,1,1,Ecofoam XHD RC,40,77.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00485,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,800,200,40,16.085,565487.0,1,1,Ecofoam XHD RC,40,85.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00486,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,800,200,50,18.85,565487.0,1,1,Ecofoam XHD RC,40,92.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00487,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,200,250,20,2.89,255254.0,1,1,Ecofoam XHD RC,40,52.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00488,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,200,250,30,4.147,255254.0,1,1,Ecofoam XHD RC,40,55.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00489,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,200,250,40,5.278,255254.0,1,1,Ecofoam XHD RC,40,58.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00490,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,200,250,50,6.283,255254.0,1,1,Ecofoam XHD RC,40,61.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00491,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,400,250,20,5.781,412334.0,1,1,Ecofoam XHD RC,40,59.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00492,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,400,250,30,8.294,412334.0,1,1,Ecofoam XHD RC,40,66.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00493,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,400,250,40,10.556,412334.0,1,1,Ecofoam XHD RC,40,71.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00494,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,400,250,50,12.566,412334.0,1,1,Ecofoam XHD RC,40,76.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00495,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,600,250,20,8.671,569414.0,1,1,Ecofoam XHD RC,40,67.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00496,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,600,250,30,12.441,569414.0,1,1,Ecofoam XHD RC,40,76.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00497,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,600,250,40,15.834,569414.0,1,1,Ecofoam XHD RC,40,85.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00498,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,600,250,50,18.85,569414.0,1,1,Ecofoam XHD RC,40,92.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00499,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,800,250,20,11.561,726493.0,1,1,Ecofoam XHD RC,40,74.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00500,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,800,250,30,16.588,726493.0,1,1,Ecofoam XHD RC,40,86.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00501,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,800,250,40,21.112,726493.0,1,2,Ecofoam XHD RC,40,98.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00502,Cylindrical,Small Cylinder,"Pipe Insulation, Small Tank",,,800,250,50,25.133,726493.0,1,2,Ecofoam XHD RC,40,108.0,"Small Cylinder for Pipe Insulation, Small Tank"
MOLD-CYL-00503,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,200,300,20,3.519,329867.0,1,1,Ecofoam XHD RC,40,54.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00504,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,200,300,30,5.089,329867.0,1,1,Ecofoam XHD RC,40,58.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00505,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,200,300,40,6.535,329867.0,1,1,Ecofoam XHD RC,40,61.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00506,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,200,300,50,7.854,329867.0,1,1,Ecofoam XHD RC,40,65.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00507,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,400,300,20,7.037,518363.0,1,1,Ecofoam XHD RC,40,63.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00508,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,400,300,30,10.179,518363.0,1,1,Ecofoam XHD RC,40,70.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00509,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,400,300,40,13.069,518363.0,1,1,Ecofoam XHD RC,40,78.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00510,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,400,300,50,15.708,518363.0,1,1,Ecofoam XHD RC,40,84.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00511,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,600,300,20,10.556,706858.0,1,1,Ecofoam XHD RC,40,71.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00512,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,600,300,30,15.268,706858.0,1,1,Ecofoam XHD RC,40,83.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00513,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,600,300,40,19.604,706858.0,1,1,Ecofoam XHD RC,40,94.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00514,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,600,300,50,23.562,706858.0,1,2,Ecofoam XHD RC,40,104.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00515,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,800,300,20,14.074,895354.0,1,1,Ecofoam XHD RC,40,80.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00516,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,800,300,30,20.358,895354.0,1,2,Ecofoam XHD RC,40,96.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00517,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,800,300,40,26.138,895354.0,1,2,Ecofoam XHD RC,40,110.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00518,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,800,300,50,31.416,895354.0,1,2,Ecofoam XHD RC,40,124.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00519,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,200,350,20,4.147,412334.0,1,1,Ecofoam XHD RC,40,55.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00520,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,200,350,30,6.032,412334.0,1,1,Ecofoam XHD RC,40,60.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00521,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,200,350,40,7.791,412334.0,1,1,Ecofoam XHD RC,40,64.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00522,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,200,350,50,9.425,412334.0,1,1,Ecofoam XHD RC,40,69.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00523,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,400,350,20,8.294,632246.0,1,1,Ecofoam XHD RC,40,66.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00524,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,400,350,30,12.064,632246.0,1,1,Ecofoam XHD RC,40,75.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00525,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,400,350,40,15.582,632246.0,1,1,Ecofoam XHD RC,40,84.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00526,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,400,350,50,18.85,632246.0,1,1,Ecofoam XHD RC,40,92.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00527,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,600,350,20,12.441,852157.0,1,1,Ecofoam XHD RC,40,76.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00528,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,600,350,30,18.096,852157.0,1,1,Ecofoam XHD RC,40,90.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00529,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,600,350,40,23.373,852157.0,1,2,Ecofoam XHD RC,40,103.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00530,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,600,350,50,28.274,852157.0,1,2,Ecofoam XHD RC,40,116.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00531,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,800,350,20,16.588,1072068.0,1,1,Ecofoam XHD RC,40,86.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00532,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,800,350,30,24.127,1072068.0,1,2,Ecofoam XHD RC,40,105.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00533,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,800,350,40,31.165,1072068.0,1,2,Ecofoam XHD RC,40,123.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00534,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,800,350,50,37.699,1072068.0,1,2,Ecofoam XHD RC,40,139.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00535,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,200,400,20,4.775,502655.0,1,1,Ecofoam XHD RC,40,57.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00536,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,200,400,30,6.974,502655.0,1,1,Ecofoam XHD RC,40,62.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00537,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,200,400,40,9.048,502655.0,1,1,Ecofoam XHD RC,40,68.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00538,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,200,400,50,10.996,502655.0,1,1,Ecofoam XHD RC,40,72.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00539,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,400,400,20,9.55,753982.0,1,1,Ecofoam XHD RC,40,69.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00540,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,400,400,30,13.949,753982.0,1,1,Ecofoam XHD RC,40,80.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00541,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,400,400,40,18.096,753982.0,1,1,Ecofoam XHD RC,40,90.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00542,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,400,400,50,21.991,753982.0,1,2,Ecofoam XHD RC,40,100.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00543,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,600,400,20,14.326,1005310.0,1,1,Ecofoam XHD RC,40,81.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00544,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,600,400,30,20.923,1005310.0,1,2,Ecofoam XHD RC,40,97.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00545,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,600,400,40,27.143,1005310.0,1,2,Ecofoam XHD RC,40,113.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00546,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,600,400,50,32.987,1005310.0,1,2,Ecofoam XHD RC,40,127.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00547,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,800,400,20,19.101,1256637.0,1,1,Ecofoam XHD RC,40,93.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00548,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,800,400,30,27.897,1256637.0,1,2,Ecofoam XHD RC,40,115.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00549,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,800,400,40,36.191,1256637.0,1,2,Ecofoam XHD RC,40,135.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00550,Cylindrical,Small Cylinder,"Water Heater, Small Boiler",,,800,400,50,43.982,1256637.0,1,2,Ecofoam XHD RC,40,155.0,"Small Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00551,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,800,400,30,27.897,1256637.0,1,2,Ecofoam XHD RC,40,115.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00552,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,800,400,40,36.191,1256637.0,1,2,Ecofoam XHD RC,40,135.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00553,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,800,400,50,43.982,1256637.0,1,2,Ecofoam XHD RC,40,155.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00554,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,800,400,60,51.271,1256637.0,1,2,Ecofoam XHD RC,40,173.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00555,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,800,400,80,64.34,1256637.0,1,2,Ecofoam XHD RC,40,206.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00556,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1200,400,30,41.846,1759292.0,1,2,Ecofoam XHD RC,40,150.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00557,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1200,400,40,54.287,1759292.0,1,2,Ecofoam XHD RC,40,181.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00558,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1200,400,50,65.973,1759292.0,1,2,Ecofoam XHD RC,40,210.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00559,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1200,400,60,76.906,1759292.0,1,2,Ecofoam XHD RC,40,237.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00560,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1200,400,80,96.51,1759292.0,1,2,Ecofoam XHD RC,40,286.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00561,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1600,400,30,55.795,2261947.0,1,2,Ecofoam XHD RC,40,184.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00562,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1600,400,40,72.382,2261947.0,1,2,Ecofoam XHD RC,40,226.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00563,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1600,400,50,87.965,2261947.0,1,2,Ecofoam XHD RC,40,265.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00564,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1600,400,60,102.542,2261947.0,1,4,Ecofoam XHD RC,40,301.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00565,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1600,400,80,128.68,2261947.0,1,4,Ecofoam XHD RC,40,367.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00566,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,800,500,30,35.437,1649336.0,1,2,Ecofoam XHD RC,40,134.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00567,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,800,500,40,46.244,1649336.0,1,2,Ecofoam XHD RC,40,161.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00568,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,800,500,50,56.549,1649336.0,1,2,Ecofoam XHD RC,40,186.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00569,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,800,500,60,66.35,1649336.0,1,2,Ecofoam XHD RC,40,211.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00570,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,800,500,80,84.446,1649336.0,1,2,Ecofoam XHD RC,40,256.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00571,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1200,500,30,53.156,2277655.0,1,2,Ecofoam XHD RC,40,178.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00572,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1200,500,40,69.366,2277655.0,1,2,Ecofoam XHD RC,40,218.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00573,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1200,500,50,84.823,2277655.0,1,2,Ecofoam XHD RC,40,257.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00574,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1200,500,60,99.526,2277655.0,1,2,Ecofoam XHD RC,40,294.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00575,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1200,500,80,126.669,2277655.0,1,4,Ecofoam XHD RC,40,362.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00576,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1600,500,30,70.874,2905973.0,1,2,Ecofoam XHD RC,40,222.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00577,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1600,500,40,92.488,2905973.0,1,2,Ecofoam XHD RC,40,276.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00578,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1600,500,50,113.097,2905973.0,1,4,Ecofoam XHD RC,40,328.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00579,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1600,500,60,132.701,2905973.0,1,4,Ecofoam XHD RC,40,377.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00580,Cylindrical,Medium Cylinder,"Water Heater, Small Boiler",,,1600,500,80,168.892,2905973.0,1,4,Ecofoam XHD RC,40,467.0,"Medium Cylinder for Water Heater, Small Boiler"
MOLD-CYL-00581,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,800,600,30,42.977,2073451.0,1,2,Ecofoam XHD RC,40,152.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00582,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,800,600,40,56.297,2073451.0,1,2,Ecofoam XHD RC,40,186.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00583,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,800,600,50,69.115,2073451.0,1,2,Ecofoam XHD RC,40,218.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00584,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,800,600,60,81.43,2073451.0,1,2,Ecofoam XHD RC,40,249.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00585,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,800,600,80,104.552,2073451.0,1,4,Ecofoam XHD RC,40,306.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00586,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1200,600,30,64.465,2827433.0,1,2,Ecofoam XHD RC,40,206.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00587,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1200,600,40,84.446,2827433.0,1,2,Ecofoam XHD RC,40,256.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00588,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1200,600,50,103.673,2827433.0,1,4,Ecofoam XHD RC,40,304.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00589,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1200,600,60,122.145,2827433.0,1,4,Ecofoam XHD RC,40,350.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00590,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1200,600,80,156.828,2827433.0,1,4,Ecofoam XHD RC,40,437.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00591,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1600,600,30,85.954,3581416.0,1,2,Ecofoam XHD RC,40,260.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00592,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1600,600,40,112.595,3581416.0,1,4,Ecofoam XHD RC,40,326.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00593,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1600,600,50,138.23,3581416.0,1,4,Ecofoam XHD RC,40,391.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00594,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1600,600,60,162.86,3581416.0,1,4,Ecofoam XHD RC,40,452.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00595,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1600,600,80,209.104,3581416.0,1,4,Ecofoam XHD RC,40,568.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00596,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,800,700,30,50.517,2528982.0,1,2,Ecofoam XHD RC,40,171.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00597,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,800,700,40,66.35,2528982.0,1,2,Ecofoam XHD RC,40,211.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00598,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,800,700,50,81.681,2528982.0,1,2,Ecofoam XHD RC,40,249.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00599,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,800,700,60,96.51,2528982.0,1,2,Ecofoam XHD RC,40,286.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00600,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,800,700,80,124.658,2528982.0,1,4,Ecofoam XHD RC,40,357.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00601,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1200,700,30,75.775,3408628.0,1,2,Ecofoam XHD RC,40,234.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00602,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1200,700,40,99.526,3408628.0,1,2,Ecofoam XHD RC,40,294.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00603,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1200,700,50,122.522,3408628.0,1,4,Ecofoam XHD RC,40,351.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00604,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1200,700,60,144.765,3408628.0,1,4,Ecofoam XHD RC,40,407.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00605,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1200,700,80,186.988,3408628.0,1,4,Ecofoam XHD RC,40,512.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00606,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1600,700,30,101.034,4288274.0,1,4,Ecofoam XHD RC,40,298.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00607,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1600,700,40,132.701,4288274.0,1,4,Ecofoam XHD RC,40,377.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00608,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1600,700,50,163.363,4288274.0,1,4,Ecofoam XHD RC,40,453.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00609,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1600,700,60,193.019,4288274.0,1,4,Ecofoam XHD RC,40,528.0,"Medium Cylinder for Large Boiler, Storage Tank"
MOLD-CYL-00610,Cylindrical,Medium Cylinder,"Large Boiler, Storage Tank",,,1600,700,80,249.317,4288274.0,1,4,Ecofoam XHD RC,40,668.0,"Medium Cylinder for Large Boiler, Storage Tank"
