pipe_id,inner_diameter_mm,outer_diameter_mm,wall_thickness_mm,length_mm,cross_section_area_mm2,volume_liters,size_class,length_class,recommended_max_pressure_bar,material,surface_roughness_um,temperature_rating_c,notes
PIPE-00194,6,8.0,1.0,220,28.27,0.0062,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00195,6,8.0,1.0,230,28.27,0.0065,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00196,6,8.0,1.0,240,28.27,0.0068,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00197,6,8.0,1.0,250,28.27,0.0071,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00198,6,8.0,1.0,260,28.27,0.0074,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00199,6,8.0,1.0,270,28.27,0.0076,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00200,6,8.0,1.0,280,28.27,0.0079,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00201,6,8.0,1.0,290,28.27,0.0082,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00202,6,8.0,1.0,300,28.27,0.0085,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00203,6,8.0,1.0,310,28.27,0.0088,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00204,6,8.0,1.0,320,28.27,0.009,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00205,6,8.0,1.0,330,28.27,0.0093,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00206,6,8.0,1.0,340,28.27,0.0096,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00207,6,8.0,1.0,350,28.27,0.0099,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00208,6,8.0,1.0,360,28.27,0.0102,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00209,6,8.0,1.0,370,28.27,0.0105,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00210,6,8.0,1.0,380,28.27,0.0107,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00211,6,8.0,1.0,390,28.27,0.011,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00212,6,8.0,1.0,400,28.27,0.0113,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00213,6,8.0,1.0,410,28.27,0.0116,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00214,6,8.0,1.0,420,28.27,0.0119,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00215,6,8.0,1.0,430,28.27,0.0122,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00216,6,8.0,1.0,440,28.27,0.0124,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00217,6,8.0,1.0,450,28.27,0.0127,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00218,6,8.0,1.0,460,28.27,0.013,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00219,6,8.0,1.0,470,28.27,0.0133,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00220,6,8.0,1.0,480,28.27,0.0136,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00221,6,8.0,1.0,490,28.27,0.0139,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00222,6,8.0,1.0,500,28.27,0.0141,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00223,6,8.0,1.0,500,28.27,0.0141,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00224,6,8.0,1.0,525,28.27,0.0148,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00225,6,8.0,1.0,550,28.27,0.0156,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00226,6,8.0,1.0,575,28.27,0.0163,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00227,6,8.0,1.0,600,28.27,0.017,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00228,6,8.0,1.0,625,28.27,0.0177,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00229,6,8.0,1.0,650,28.27,0.0184,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00230,6,8.0,1.0,675,28.27,0.0191,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00231,6,8.0,1.0,700,28.27,0.0198,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00232,6,8.0,1.0,725,28.27,0.0205,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00233,6,8.0,1.0,750,28.27,0.0212,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00234,6,8.0,1.0,775,28.27,0.0219,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00235,6,8.0,1.0,800,28.27,0.0226,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00236,6,8.0,1.0,825,28.27,0.0233,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00237,6,8.0,1.0,850,28.27,0.024,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00238,6,8.0,1.0,875,28.27,0.0247,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00239,6,8.0,1.0,900,28.27,0.0254,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00240,6,8.0,1.0,925,28.27,0.0262,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00241,6,8.0,1.0,950,28.27,0.0269,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00242,6,8.0,1.0,975,28.27,0.0276,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00243,6,8.0,1.0,1000,28.27,0.0283,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00244,6,8.0,1.0,1000,28.27,0.0283,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00245,6,8.0,1.0,1050,28.27,0.0297,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00246,6,8.0,1.0,1100,28.27,0.0311,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00247,6,8.0,1.0,1150,28.27,0.0325,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00248,6,8.0,1.0,1200,28.27,0.0339,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00249,6,8.0,1.0,1250,28.27,0.0353,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00250,6,8.0,1.0,1300,28.27,0.0368,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00251,6,8.0,1.0,1350,28.27,0.0382,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00252,6,8.0,1.0,1400,28.27,0.0396,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00253,6,8.0,1.0,1450,28.27,0.041,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00254,6,8.0,1.0,1500,28.27,0.0424,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00255,6,8.0,1.0,1550,28.27,0.0438,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00256,6,8.0,1.0,1600,28.27,0.0452,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00257,6,8.0,1.0,1650,28.27,0.0467,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00258,6,8.0,1.0,1700,28.27,0.0481,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00259,6,8.0,1.0,1750,28.27,0.0495,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00260,6,8.0,1.0,1800,28.27,0.0509,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00261,6,8.0,1.0,1850,28.27,0.0523,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00262,6,8.0,1.0,1900,28.27,0.0537,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00263,6,8.0,1.0,1950,28.27,0.0551,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00264,6,8.0,1.0,2000,28.27,0.0565,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00265,7,9.0,1.0,50,38.48,0.0019,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00266,7,9.0,1.0,60,38.48,0.0023,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00267,7,9.0,1.0,70,38.48,0.0027,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00268,7,9.0,1.0,80,38.48,0.0031,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00269,7,9.0,1.0,90,38.48,0.0035,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00270,7,9.0,1.0,100,38.48,0.0038,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00271,7,9.0,1.0,110,38.48,0.0042,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00272,7,9.0,1.0,120,38.48,0.0046,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00273,7,9.0,1.0,130,38.48,0.005,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00274,7,9.0,1.0,140,38.48,0.0054,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00275,7,9.0,1.0,150,38.48,0.0058,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00276,7,9.0,1.0,160,38.48,0.0062,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00277,7,9.0,1.0,170,38.48,0.0065,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00278,7,9.0,1.0,180,38.48,0.0069,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00279,7,9.0,1.0,190,38.48,0.0073,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00280,7,9.0,1.0,200,38.48,0.0077,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00281,7,9.0,1.0,210,38.48,0.0081,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00282,7,9.0,1.0,220,38.48,0.0085,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00283,7,9.0,1.0,230,38.48,0.0089,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00284,7,9.0,1.0,240,38.48,0.0092,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00285,7,9.0,1.0,250,38.48,0.0096,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00286,7,9.0,1.0,260,38.48,0.01,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00287,7,9.0,1.0,270,38.48,0.0104,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00288,7,9.0,1.0,280,38.48,0.0108,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00289,7,9.0,1.0,290,38.48,0.0112,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00290,7,9.0,1.0,300,38.48,0.0115,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00291,7,9.0,1.0,310,38.48,0.0119,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00292,7,9.0,1.0,320,38.48,0.0123,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00293,7,9.0,1.0,330,38.48,0.0127,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00294,7,9.0,1.0,340,38.48,0.0131,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00295,7,9.0,1.0,350,38.48,0.0135,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00296,7,9.0,1.0,360,38.48,0.0139,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00297,7,9.0,1.0,370,38.48,0.0142,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00298,7,9.0,1.0,380,38.48,0.0146,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00299,7,9.0,1.0,390,38.48,0.015,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00300,7,9.0,1.0,400,38.48,0.0154,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00301,7,9.0,1.0,410,38.48,0.0158,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00302,7,9.0,1.0,420,38.48,0.0162,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00303,7,9.0,1.0,430,38.48,0.0165,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00304,7,9.0,1.0,440,38.48,0.0169,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00305,7,9.0,1.0,450,38.48,0.0173,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00306,7,9.0,1.0,460,38.48,0.0177,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00307,7,9.0,1.0,470,38.48,0.0181,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00308,7,9.0,1.0,480,38.48,0.0185,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00309,7,9.0,1.0,490,38.48,0.0189,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
PIPE-00310,7,9.0,1.0,500,38.48,0.0192,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00311,7,9.0,1.0,500,38.48,0.0192,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00312,7,9.0,1.0,525,38.48,0.0202,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00313,7,9.0,1.0,550,38.48,0.0212,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00314,7,9.0,1.0,575,38.48,0.0221,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00315,7,9.0,1.0,600,38.48,0.0231,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00316,7,9.0,1.0,625,38.48,0.0241,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00317,7,9.0,1.0,650,38.48,0.025,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00318,7,9.0,1.0,675,38.48,0.026,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00319,7,9.0,1.0,700,38.48,0.0269,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00320,7,9.0,1.0,725,38.48,0.0279,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00321,7,9.0,1.0,750,38.48,0.0289,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00322,7,9.0,1.0,775,38.48,0.0298,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00323,7,9.0,1.0,800,38.48,0.0308,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00324,7,9.0,1.0,825,38.48,0.0317,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00325,7,9.0,1.0,850,38.48,0.0327,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00326,7,9.0,1.0,875,38.48,0.0337,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00327,7,9.0,1.0,900,38.48,0.0346,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00328,7,9.0,1.0,925,38.48,0.0356,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00329,7,9.0,1.0,950,38.48,0.0366,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00330,7,9.0,1.0,975,38.48,0.0375,Small,Long,12.0,Stainless Steel 316L,0.8,150,Small Long pipe for PU injection
PIPE-00331,7,9.0,1.0,1000,38.48,0.0385,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00332,7,9.0,1.0,1000,38.48,0.0385,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00333,7,9.0,1.0,1050,38.48,0.0404,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00334,7,9.0,1.0,1100,38.48,0.0423,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00335,7,9.0,1.0,1150,38.48,0.0443,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00336,7,9.0,1.0,1200,38.48,0.0462,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00337,7,9.0,1.0,1250,38.48,0.0481,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00338,7,9.0,1.0,1300,38.48,0.05,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00339,7,9.0,1.0,1350,38.48,0.052,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00340,7,9.0,1.0,1400,38.48,0.0539,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00341,7,9.0,1.0,1450,38.48,0.0558,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00342,7,9.0,1.0,1500,38.48,0.0577,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00343,7,9.0,1.0,1550,38.48,0.0597,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00344,7,9.0,1.0,1600,38.48,0.0616,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00345,7,9.0,1.0,1650,38.48,0.0635,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00346,7,9.0,1.0,1700,38.48,0.0654,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00347,7,9.0,1.0,1750,38.48,0.0673,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00348,7,9.0,1.0,1800,38.48,0.0693,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00349,7,9.0,1.0,1850,38.48,0.0712,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00350,7,9.0,1.0,1900,38.48,0.0731,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00351,7,9.0,1.0,1950,38.48,0.075,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00352,7,9.0,1.0,2000,38.48,0.077,Small,Extra Long,12.0,Stainless Steel 316L,0.8,150,Small Extra Long pipe for PU injection
PIPE-00353,8,10.0,1.0,50,50.27,0.0025,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00354,8,10.0,1.0,60,50.27,0.003,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00355,8,10.0,1.0,70,50.27,0.0035,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00356,8,10.0,1.0,80,50.27,0.004,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00357,8,10.0,1.0,90,50.27,0.0045,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00358,8,10.0,1.0,100,50.27,0.005,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00359,8,10.0,1.0,110,50.27,0.0055,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00360,8,10.0,1.0,120,50.27,0.006,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00361,8,10.0,1.0,130,50.27,0.0065,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00362,8,10.0,1.0,140,50.27,0.007,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00363,8,10.0,1.0,150,50.27,0.0075,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00364,8,10.0,1.0,160,50.27,0.008,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00365,8,10.0,1.0,170,50.27,0.0085,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00366,8,10.0,1.0,180,50.27,0.009,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00367,8,10.0,1.0,190,50.27,0.0096,Small,Short,12.0,Stainless Steel 316L,0.8,150,Small Short pipe for PU injection
PIPE-00368,8,10.0,1.0,200,50.27,0.0101,Small,Medium,12.0,Stainless Steel 316L,0.8,150,Small Medium pipe for PU injection
